pop_size,generations,selection,crossover,mutation,cx_rate,mut_rate,elitism_percent,runs,early_stop_gens,delta,avg_fitness,max_fitness,avg_generations,max_generations,std_fitness,std_generations,best_solution,fitness_progress
10,50,boltzmann,table_preserve,inversion,0.7,0.7,0.05,3,3,250,54733.333333333336,64200.0,8.0,11,6930.768756462414,2.449489742783178,"[[39, 0, 42, 45, 49, 25, 40, 1], [60, 48, 29, 62, 57, 51, 61, 63], [38, 3, 31, 4, 21, 15, 16, 32], [55, 14, 47, 35, 36, 43, 46, 34], [5, 30, 2, 52, 54, 8, 28, 26], [56, 27, 37, 11, 41, 50, 44, 12], [19, 53, 18, 6, 13, 22, 59, 20], [24, 7, 23, 10, 17, 33, 58, 9]]","[44133.333333333336, 45333.333333333336, 46933.333333333336, 47133.333333333336, 51866.666666666664, 53733.333333333336, 53733.333333333336, 54200.0, 54733.333333333336, 54733.333333333336]"
10,50,tournament,partially,inversion,0.6,0.7,0.0,3,3,250,54666.66666666666,59400.0,10.666666666666666,18,3689.022755268513,5.436502143433364,"[[11, 24, 25, 22, 47, 59, 23, 55], [19, 21, 44, 20, 26, 15, 5, 48], [0, 40, 62, 1, 39, 17, 63, 45], [50, 61, 10, 14, 12, 60, 2, 57], [4, 32, 41, 3, 6, 31, 46, 51], [37, 52, 36, 16, 9, 7, 28, 38], [33, 56, 42, 58, 29, 18, 13, 30], [53, 34, 27, 43, 35, 54, 49, 8]]","[41466.666666666664, 43533.333333333336, 43866.666666666664, 45466.666666666664, 48133.333333333336, 48833.333333333336, 49300.0, 49666.666666666664, 49666.666666666664, 50533.333333333336, 50666.666666666664, 52700.0, 48000.0, 52666.666666666664, 52666.666666666664, 54666.666666666664, 54666.666666666664]"
10,50,ranking,table_preserve,inversion,0.9,0.5,0.05,3,3,250,54600.0,64000.0,11.333333333333334,14,6647.305218407431,2.494438257849294,"[[19, 60, 61, 20, 36, 1, 0, 8], [5, 2, 4, 17, 3, 37, 49, 16], [29, 35, 50, 26, 7, 34, 9, 6], [41, 57, 15, 56, 27, 62, 39, 55], [23, 22, 32, 42, 25, 46, 54, 24], [10, 33, 45, 51, 11, 40, 12, 31], [43, 13, 28, 14, 30, 58, 44, 48], [21, 53, 59, 47, 38, 52, 18, 63]]","[36866.666666666664, 37800.0, 40333.333333333336, 44666.666666666664, 47466.666666666664, 48466.666666666664, 50833.333333333336, 51266.666666666664, 52266.666666666664, 53800.0, 53533.333333333336, 54600.0, 54600.0]"
10,50,ranking,partially,inversion,0.5,0.6,0.05,3,3,250,54533.333333333336,57600.0,22.33333333333333,34,2619.5843605851333,13.123346456686352,"[[31, 32, 44, 0, 1, 52, 6, 58], [62, 50, 39, 3, 9, 28, 14, 2], [5, 8, 59, 22, 12, 41, 18, 60], [21, 54, 7, 35, 17, 11, 10, 34], [63, 37, 40, 47, 29, 43, 48, 49], [51, 46, 53, 55, 57, 56, 33, 20], [45, 61, 36, 38, 15, 42, 27, 30], [13, 23, 26, 25, 24, 19, 4, 16]]","[39500.0, 41666.666666666664, 41133.333333333336, 41066.666666666664, 41933.333333333336, 45533.333333333336, 45400.0, 48533.333333333336, 48533.333333333336, 51066.666666666664, 52600.0, 48800.0, 47600.0, 48800.0, 50333.333333333336, 51733.333333333336, 53666.666666666664, 50266.666666666664, 52400.0, 51200.0, 53966.666666666664, 54433.333333333336, 57300.0, 55333.333333333336, 55333.333333333336, 54700.0, 54733.333333333336, 53333.333333333336, 53333.333333333336, 53600.0, 54000.0, 54533.333333333336, 54533.333333333336]"
10,50,tournament,table_preserve,inversion,0.8,0.7,0.0,3,3,250,54533.333333333336,58700.0,6.333333333333333,8,3118.047822311618,1.247219128924647,"[[1, 2, 40, 37, 20, 53, 0, 16], [24, 18, 38, 5, 23, 15, 28, 48], [22, 61, 39, 63, 52, 50, 60, 33], [51, 13, 27, 56, 57, 9, 21, 4], [11, 12, 34, 8, 32, 29, 30, 14], [47, 3, 35, 62, 44, 42, 17, 41], [25, 31, 46, 36, 26, 49, 58, 45], [55, 54, 43, 19, 6, 7, 59, 10]]","[39700.0, 44733.333333333336, 55066.666666666664, 53466.666666666664, 56400.0, 54533.333333333336, 54533.333333333336]"
10,50,tournament,partially,inversion,0.7,0.6,0.05,3,3,250,54500.0,61600.0,11.666666666666666,12,5080.026246651357,0.4714045207910317,"[[31, 12, 26, 22, 55, 32, 54, 8], [28, 62, 30, 23, 29, 25, 27, 59], [45, 49, 9, 41, 39, 47, 58, 36], [44, 48, 24, 50, 60, 61, 63, 4], [5, 16, 57, 21, 14, 43, 17, 37], [3, 53, 40, 52, 6, 51, 0, 2], [42, 11, 34, 35, 33, 13, 10, 15], [1, 46, 7, 19, 18, 20, 56, 38]]","[40266.666666666664, 44866.666666666664, 45700.0, 49833.333333333336, 50900.0, 49966.666666666664, 51900.0, 53900.0, 54500.0, 54500.0, 54500.0]"
10,50,boltzmann,table_preserve,inversion,0.6,0.9,0.05,3,3,250,54466.66666666666,73800.0,6.333333333333333,11,13810.463022248345,3.39934634239519,"[[25, 47, 48, 46, 26, 55, 15, 58], [50, 51, 14, 54, 53, 52, 44, 28], [57, 56, 45, 13, 33, 20, 27, 12], [10, 3, 43, 4, 1, 8, 36, 11], [39, 63, 7, 22, 61, 30, 6, 9], [32, 29, 31, 2, 24, 0, 59, 23], [5, 18, 16, 35, 34, 19, 62, 17], [60, 38, 37, 40, 41, 21, 49, 42]]","[46533.333333333336, 49266.666666666664, 52533.333333333336, 52533.333333333336, 53933.333333333336, 53933.333333333336, 53533.333333333336, 53533.333333333336, 54466.666666666664, 54466.666666666664]"
10,50,ranking,greedy_merge,inversion,0.6,0.6,0.05,3,3,250,54433.333333333336,59800.0,26.33333333333333,37,4584.272631023983,7.71722460186015,"[[59, 63, 52, 6, 50, 45, 9, 2], [37, 0, 3, 41, 1, 14, 40, 42], [19, 20, 36, 23, 38, 57, 26, 24], [48, 54, 55, 44, 18, 31, 16, 56], [39, 49, 32, 62, 61, 4, 13, 46], [28, 33, 22, 47, 60, 5, 58, 29], [12, 10, 15, 34, 11, 51, 35, 43], [53, 30, 7, 27, 17, 25, 21, 8]]","[35800.0, 35466.666666666664, 38600.0, 43500.0, 46033.333333333336, 43733.333333333336, 43800.0, 47333.333333333336, 44666.666666666664, 41433.333333333336, 43600.0, 44933.333333333336, 44500.0, 46533.333333333336, 50300.0, 51766.666666666664, 53766.666666666664, 52500.0, 52766.666666666664, 54500.0, 53500.0, 53833.333333333336, 52366.666666666664, 53633.333333333336, 54900.0, 55766.666666666664, 55233.333333333336, 55233.333333333336, 52900.0, 53566.666666666664, 53500.0, 54366.666666666664, 57100.0, 53633.333333333336, 54433.333333333336, 54433.333333333336]"
100,100,ranking,greedy_merge,inversion,0.9,0.8,0.0,30,3,250,54390.0,63600.0,86.33333333333333,100,4020.725473510139,23.44260129668965,"[[5, 1, 0, 11, 8, 50, 62, 51], [35, 49, 58, 61, 54, 57, 56, 28], [34, 47, 2, 25, 7, 44, 27, 3], [20, 39, 40, 41, 14, 6, 42, 33], [32, 31, 59, 9, 10, 15, 23, 36], [30, 53, 13, 55, 48, 38, 29, 12], [52, 16, 46, 24, 22, 17, 4, 21], [37, 19, 43, 63, 26, 60, 45, 18]]","[46350.0, 47423.333333333336, 49046.666666666664, 51710.0, 51230.0, 51590.0, 51936.666666666664, 52650.0, 52550.0, 53616.666666666664, 53043.333333333336, 53686.666666666664, 54083.333333333336, 52550.0, 54980.0, 53836.666666666664, 54866.666666666664, 52843.333333333336, 54973.333333333336, 55616.666666666664, 54760.0, 56180.0, 54423.333333333336, 54236.666666666664, 54230.0, 54310.0, 53090.0, 53356.666666666664, 54080.0, 53603.333333333336, 53753.333333333336, 52280.0, 53186.666666666664, 53116.666666666664, 53443.333333333336, 52910.0, 53283.333333333336, 53336.666666666664, 55670.0, 55356.666666666664, 53313.333333333336, 53176.666666666664, 53886.666666666664, 53913.333333333336, 56080.0, 53483.333333333336, 54926.666666666664, 54030.0, 54243.333333333336, 53290.0, 54030.0, 53830.0, 53780.0, 54190.0, 54483.333333333336, 53940.0, 53686.666666666664, 53520.0, 54846.666666666664, 54550.0, 54580.0, 53776.666666666664, 53523.333333333336, 53753.333333333336, 54746.666666666664, 54473.333333333336, 53996.666666666664, 53643.333333333336, 53980.0, 53976.666666666664, 53940.0, 54823.333333333336, 54160.0, 54446.666666666664, 54306.666666666664, 54623.333333333336, 53043.333333333336, 53843.333333333336, 53023.333333333336, 53993.333333333336, 54880.0, 54650.0, 54613.333333333336, 54993.333333333336, 54936.666666666664, 54823.333333333336, 53786.666666666664, 54170.0, 55486.666666666664, 54260.0, 55260.0, 54303.333333333336, 54786.666666666664, 54170.0, 55526.666666666664, 53950.0, 54156.666666666664, 55523.333333333336, 53960.0, 54390.0]"
10,50,boltzmann,table_preserve,inversion,0.7,0.6,0.0,3,3,250,54366.66666666666,59900.0,7.333333333333333,12,5773.695138778593,3.6817870057290873,"[[25, 20, 0, 1, 53, 27, 17, 7], [12, 10, 3, 19, 14, 24, 2, 34], [60, 4, 57, 23, 61, 26, 62, 22], [43, 52, 38, 39, 59, 40, 47, 48], [6, 44, 54, 35, 36, 5, 31, 55], [41, 33, 49, 11, 45, 16, 18, 29], [13, 63, 30, 32, 28, 50, 37, 51], [8, 9, 15, 56, 46, 58, 42, 21]]","[44533.333333333336, 45733.333333333336, 48800.0, 49533.333333333336, 50333.333333333336, 50766.666666666664, 51566.666666666664, 53100.0, 53100.0, 54366.666666666664, 54366.666666666664]"
10,50,tournament,greedy_merge,inversion,0.9,0.6,0.05,3,3,250,54333.333333333336,60200.0,8.666666666666666,19,4227.94933218878,7.318166133366716,"[[43, 10, 47, 7, 62, 54, 37, 63], [6, 61, 16, 24, 15, 49, 23, 46], [57, 56, 60, 50, 17, 21, 44, 45], [12, 48, 26, 55, 42, 25, 1, 0], [5, 34, 58, 31, 41, 20, 33, 35], [59, 3, 32, 4, 19, 18, 27, 30], [8, 53, 52, 51, 9, 36, 29, 28], [39, 40, 38, 22, 11, 2, 13, 14]]","[48000.0, 48200.0, 48400.0, 48400.0, 50133.333333333336, 50133.333333333336, 48700.0, 50066.666666666664, 48700.0, 50566.666666666664, 50900.0, 52033.333333333336, 52033.333333333336, 53900.0, 53900.0, 52200.0, 54333.333333333336, 54333.333333333336]"
10,50,boltzmann,partially,inversion,0.9,0.6,0.0,3,3,250,54333.333333333336,64200.0,6.666666666666667,8,7007.297783184486,0.9428090415820634,"[[39, 0, 49, 27, 46, 26, 25, 1], [40, 30, 24, 13, 37, 43, 48, 32], [56, 31, 28, 29, 14, 57, 6, 60], [36, 34, 59, 12, 63, 21, 15, 35], [5, 7, 4, 16, 38, 8, 19, 9], [11, 51, 33, 10, 62, 58, 52, 47], [41, 20, 61, 54, 23, 55, 53, 18], [17, 22, 42, 3, 50, 44, 45, 2]]","[43466.666666666664, 48133.333333333336, 51800.0, 54000.0, 54000.0, 54333.333333333336, 54333.333333333336]"
10,50,tournament,table_preserve,inversion,0.8,0.6,0.0,3,3,250,54266.66666666666,57400.0,5.666666666666667,6,2614.489540150344,0.4714045207910317,"[[28, 0, 22, 57, 43, 1, 29, 52], [11, 39, 32, 23, 56, 41, 24, 31], [13, 62, 7, 12, 63, 60, 53, 58], [17, 3, 37, 19, 6, 5, 51, 21], [45, 15, 27, 44, 42, 26, 33, 55], [16, 18, 25, 35, 49, 40, 4, 34], [10, 54, 36, 9, 50, 47, 30, 2], [59, 20, 46, 38, 14, 8, 48, 61]]","[45533.333333333336, 53466.666666666664, 52666.666666666664, 54266.666666666664, 54266.666666666664]"
10,50,boltzmann,greedy_merge,inversion,0.7,0.5,0.0,3,3,250,54266.66666666666,65400.0,7.666666666666667,11,10281.807018007852,2.494438257849294,"[[16, 43, 3, 6, 15, 29, 55, 45], [5, 19, 18, 9, 14, 60, 62, 61], [37, 54, 20, 51, 1, 0, 48, 49], [38, 7, 23, 63, 13, 50, 36, 24], [53, 47, 8, 10, 12, 59, 28, 30], [26, 56, 52, 11, 2, 57, 17, 22], [35, 27, 31, 32, 25, 58, 21, 34], [44, 39, 4, 42, 46, 41, 40, 33]]","[42666.666666666664, 43666.666666666664, 47200.0, 50200.0, 52800.0, 52866.666666666664, 53266.666666666664, 53266.666666666664, 54266.666666666664, 54266.666666666664]"
10,50,boltzmann,greedy_merge,inversion,0.6,0.6,0.05,3,3,250,54266.66666666666,65200.0,9.333333333333334,15,9913.402824235256,4.027681991198191,"[[18, 4, 60, 0, 28, 1, 21, 17], [59, 33, 24, 40, 23, 63, 16, 62], [35, 46, 34, 44, 45, 47, 7, 48], [3, 2, 10, 6, 14, 19, 20, 50], [15, 53, 5, 61, 22, 32, 55, 26], [13, 42, 52, 11, 25, 56, 12, 49], [37, 38, 43, 27, 57, 58, 36, 54], [41, 30, 51, 9, 29, 31, 8, 39]]","[40133.333333333336, 44066.666666666664, 45733.333333333336, 47400.0, 49533.333333333336, 50666.666666666664, 50666.666666666664, 50800.0, 50800.0, 51666.666666666664, 53466.666666666664, 53466.666666666664, 54266.666666666664, 54266.666666666664]"
10,50,tournament,greedy_merge,inversion,0.9,0.7,0.05,3,3,250,54266.66666666666,58600.0,15.666666666666666,18,4910.759162854105,2.6246692913372702,"[[46, 11, 47, 8, 9, 25, 48, 12], [20, 59, 0, 29, 24, 58, 1, 62], [60, 14, 41, 13, 53, 61, 55, 43], [36, 51, 50, 10, 39, 3, 28, 52], [63, 16, 17, 22, 2, 49, 5, 54], [44, 37, 38, 40, 19, 18, 45, 4], [33, 27, 7, 35, 26, 34, 6, 21], [57, 15, 31, 32, 56, 42, 23, 30]]","[39600.0, 44000.0, 42800.0, 48866.666666666664, 47933.333333333336, 50066.666666666664, 50533.333333333336, 53166.666666666664, 53400.0, 52600.0, 53866.666666666664, 53133.333333333336, 49000.0, 54533.333333333336, 54800.0, 54266.666666666664, 54266.666666666664]"
10,50,tournament,greedy_merge,inversion,0.7,0.7,0.05,3,3,250,54266.66666666666,65200.0,12.333333333333334,24,10121.045180985784,8.73053390247253,"[[36, 49, 18, 42, 37, 43, 58, 5], [59, 31, 32, 13, 45, 19, 24, 9], [16, 26, 27, 25, 17, 14, 20, 47], [22, 6, 28, 29, 12, 23, 57, 11], [35, 34, 15, 62, 55, 52, 0, 21], [60, 63, 61, 7, 46, 38, 53, 48], [44, 2, 54, 4, 1, 8, 3, 30], [50, 41, 56, 33, 51, 39, 10, 40]]","[38566.666666666664, 38300.0, 38666.666666666664, 42066.666666666664, 45600.0, 46500.0, 47500.0, 46800.0, 46800.0, 47400.0, 47400.0, 47133.333333333336, 49133.333333333336, 49400.0, 49466.666666666664, 50866.666666666664, 50866.666666666664, 49866.666666666664, 49933.333333333336, 52733.333333333336, 54200.0, 54200.0, 54266.666666666664]"
10,50,boltzmann,table_preserve,inversion,0.8,0.7,0.05,3,3,250,54266.66666666666,57800.0,7.333333333333333,9,2782.484900627894,1.247219128924647,"[[2, 15, 11, 40, 0, 1, 63, 56], [8, 10, 17, 21, 7, 43, 35, 6], [55, 24, 45, 54, 12, 16, 13, 49], [28, 36, 4, 59, 22, 23, 29, 31], [32, 25, 5, 20, 26, 14, 3, 33], [46, 62, 9, 47, 27, 61, 42, 34], [53, 48, 37, 41, 44, 50, 18, 58], [30, 52, 51, 39, 57, 19, 60, 38]]","[32733.333333333332, 38866.666666666664, 43000.0, 47200.0, 51400.0, 51800.0, 54266.666666666664, 54266.666666666664]"
10,50,ranking,table_preserve,inversion,0.7,0.6,0.05,3,3,250,54233.333333333336,67200.0,11.0,16,9335.356923486584,3.559026084010437,"[[20, 41, 0, 5, 26, 1, 25, 10], [55, 3, 39, 6, 54, 42, 7, 62], [13, 17, 4, 37, 15, 16, 45, 60], [29, 34, 57, 18, 48, 35, 47, 46], [28, 22, 38, 56, 50, 43, 11, 51], [53, 58, 19, 21, 2, 49, 52, 8], [33, 14, 12, 36, 32, 40, 31, 9], [30, 24, 44, 63, 23, 59, 61, 27]]","[36000.0, 37666.666666666664, 43600.0, 45533.333333333336, 50266.666666666664, 52000.0, 51933.333333333336, 51933.333333333336, 54400.0, 56800.0, 56400.0, 56400.0, 56266.666666666664, 54300.0, 54233.333333333336]"
10,50,boltzmann,greedy_merge,inversion,0.8,0.6,0.05,3,3,250,54100.0,64700.0,7.333333333333333,12,12336.125809993997,3.6817870057290873,"[[0, 36, 18, 57, 53, 61, 1, 60], [14, 6, 13, 7, 39, 26, 62, 52], [2, 50, 28, 30, 45, 3, 33, 9], [54, 31, 11, 25, 29, 35, 55, 32], [19, 59, 15, 12, 34, 58, 20, 16], [63, 49, 23, 37, 44, 56, 24, 10], [22, 5, 48, 41, 4, 27, 43, 17], [40, 47, 46, 38, 21, 42, 51, 8]]","[44800.0, 47300.0, 49166.666666666664, 51166.666666666664, 53566.666666666664, 53566.666666666664, 53633.333333333336, 53766.666666666664, 53766.666666666664, 54100.0, 54100.0]"
10,50,ranking,table_preserve,inversion,0.7,0.9,0.05,3,3,250,54066.66666666666,64400.0,8.666666666666666,13,7970.50116924205,3.681787005729087,"[[0, 3, 60, 11, 7, 52, 1, 10], [4, 24, 15, 26, 40, 23, 9, 6], [18, 14, 47, 17, 44, 29, 46, 21], [31, 51, 55, 50, 53, 61, 54, 25], [32, 2, 59, 41, 39, 42, 5, 16], [43, 30, 48, 36, 19, 56, 20, 37], [62, 57, 49, 38, 13, 8, 22, 45], [63, 58, 34, 28, 35, 27, 12, 33]]","[39733.333333333336, 43466.666666666664, 45666.666666666664, 46333.333333333336, 50800.0, 51933.333333333336, 53666.666666666664, 54866.666666666664, 54466.666666666664, 54400.0, 54066.666666666664, 54066.666666666664]"
10,50,boltzmann,partially,inversion,0.6,0.8,0.0,3,3,250,54000.0,66000.0,8.666666666666666,12,10230.672835481872,3.39934634239519,"[[11, 17, 16, 12, 20, 10, 55, 30], [23, 46, 41, 57, 7, 6, 56, 9], [60, 13, 31, 62, 47, 61, 29, 32], [5, 28, 39, 36, 34, 59, 42, 33], [49, 19, 37, 0, 51, 35, 43, 18], [54, 21, 63, 40, 24, 22, 1, 15], [2, 8, 58, 14, 45, 3, 48, 53], [4, 25, 44, 26, 52, 27, 38, 50]]","[39400.0, 47066.666666666664, 48133.333333333336, 49200.0, 49933.333333333336, 50600.0, 52800.0, 52933.333333333336, 53266.666666666664, 54000.0, 54000.0]"
10,50,boltzmann,partially,inversion,0.6,0.6,0.0,3,3,250,54000.0,73900.0,10.666666666666666,19,14084.743519141552,5.90668171555645,"[[5, 62, 12, 19, 11, 17, 10, 55], [24, 22, 60, 32, 31, 30, 23, 38], [46, 36, 51, 20, 42, 56, 18, 47], [26, 14, 33, 63, 54, 61, 57, 44], [34, 9, 52, 7, 6, 35, 3, 39], [27, 58, 16, 50, 49, 41, 4, 15], [25, 2, 28, 0, 8, 29, 1, 53], [37, 40, 13, 43, 45, 21, 48, 59]]","[33866.666666666664, 37200.0, 38266.666666666664, 42766.666666666664, 44166.666666666664, 44633.333333333336, 46700.0, 47033.333333333336, 48033.333333333336, 49833.333333333336, 49833.333333333336, 50233.333333333336, 50233.333333333336, 51166.666666666664, 51733.333333333336, 51733.333333333336, 54000.0, 54000.0]"
10,50,tournament,table_preserve,inversion,0.8,0.5,0.05,3,3,250,54000.0,54800.0,6.666666666666667,9,864.0987597877147,2.6246692913372702,"[[7, 30, 25, 0, 13, 6, 1, 21], [15, 18, 47, 50, 29, 28, 60, 46], [9, 19, 40, 11, 41, 56, 42, 57], [52, 17, 61, 22, 55, 49, 37, 43], [63, 2, 33, 54, 62, 59, 3, 5], [24, 31, 44, 4, 35, 53, 16, 26], [48, 36, 38, 23, 34, 39, 45, 51], [32, 12, 10, 14, 8, 27, 58, 20]]","[45533.333333333336, 48933.333333333336, 50666.666666666664, 51266.666666666664, 53600.0, 53800.0, 54000.0, 54000.0]"
10,50,boltzmann,greedy_merge,inversion,0.7,0.6,0.0,3,3,250,53933.333333333336,60400.0,7.666666666666667,11,5572.15298505783,2.494438257849294,"[[39, 40, 41, 30, 51, 19, 42, 1], [16, 28, 46, 45, 29, 32, 3, 47], [38, 24, 43, 5, 6, 59, 0, 37], [25, 58, 14, 15, 48, 2, 21, 55], [9, 63, 12, 31, 62, 13, 7, 61], [53, 36, 49, 27, 60, 26, 23, 44], [18, 56, 33, 20, 52, 54, 50, 57], [4, 34, 8, 17, 10, 22, 11, 35]]","[36666.666666666664, 41166.666666666664, 48766.666666666664, 51000.0, 51133.333333333336, 51733.333333333336, 51733.333333333336, 52733.333333333336, 53933.333333333336, 53933.333333333336]"
10,50,tournament,partially,inversion,0.6,0.7,0.05,3,3,250,53933.333333333336,67400.0,18.666666666666668,26,10066.887414798191,6.599663291074443,"[[1, 22, 43, 19, 24, 34, 23, 0], [11, 47, 13, 59, 46, 53, 5, 18], [40, 58, 7, 52, 4, 8, 6, 57], [42, 62, 27, 39, 60, 21, 17, 35], [32, 63, 56, 55, 45, 48, 54, 10], [28, 31, 49, 3, 30, 44, 2, 29], [33, 61, 12, 9, 50, 36, 51, 38], [15, 25, 14, 41, 16, 37, 20, 26]]","[40766.666666666664, 43033.333333333336, 43366.666666666664, 45333.333333333336, 49933.333333333336, 48833.333333333336, 45300.0, 43433.333333333336, 42700.0, 46700.0, 46566.666666666664, 46500.0, 46500.0, 46366.666666666664, 47166.666666666664, 48700.0, 48166.666666666664, 48966.666666666664, 51433.333333333336, 51433.333333333336, 51500.0, 51900.0, 52733.333333333336, 53933.333333333336, 53933.333333333336]"
10,50,tournament,partially,inversion,0.9,0.5,0.0,3,3,250,53933.333333333336,59200.0,13.333333333333334,17,6218.967402676713,4.496912521077348,"[[56, 34, 57, 44, 59, 31, 32, 51], [33, 30, 35, 23, 17, 21, 24, 46], [62, 47, 53, 20, 7, 61, 50, 38], [37, 27, 6, 13, 10, 11, 29, 28], [19, 54, 48, 14, 43, 9, 55, 4], [5, 16, 60, 2, 3, 15, 36, 0], [40, 52, 63, 39, 22, 49, 41, 45], [58, 26, 1, 12, 42, 18, 8, 25]]","[39666.666666666664, 42966.666666666664, 42933.333333333336, 43866.666666666664, 46533.333333333336, 44933.333333333336, 45466.666666666664, 46600.0, 48466.666666666664, 49666.666666666664, 51066.666666666664, 50933.333333333336, 53300.0, 53800.0, 53933.333333333336, 53933.333333333336]"
10,50,boltzmann,greedy_merge,inversion,0.6,0.9,0.05,3,3,250,53733.333333333336,70600.0,9.333333333333334,14,12159.31284608176,3.39934634239519,"[[7, 5, 22, 15, 18, 6, 20, 4], [35, 19, 8, 14, 55, 34, 37, 33], [25, 26, 51, 13, 21, 23, 50, 17], [28, 9, 30, 29, 46, 62, 12, 42], [63, 61, 58, 36, 2, 41, 49, 60], [43, 39, 16, 54, 40, 47, 38, 24], [44, 10, 52, 53, 31, 45, 32, 57], [1, 11, 0, 56, 27, 3, 48, 59]]","[39933.333333333336, 42400.0, 45933.333333333336, 47933.333333333336, 49266.666666666664, 50000.0, 50266.666666666664, 50266.666666666664, 52266.666666666664, 52266.666666666664, 53066.666666666664, 53733.333333333336, 53733.333333333336]"
10,50,ranking,table_preserve,inversion,0.8,0.6,0.0,3,3,250,53733.333333333336,69200.0,11.333333333333334,20,11368.181717212105,6.944222218666553,"[[23, 24, 18, 29, 1, 54, 15, 0], [56, 57, 37, 49, 43, 3, 47, 2], [62, 13, 45, 35, 34, 9, 60, 61], [48, 59, 27, 16, 8, 7, 6, 10], [55, 40, 46, 5, 26, 63, 39, 44], [20, 41, 21, 30, 58, 50, 17, 11], [53, 51, 25, 38, 22, 36, 42, 14], [32, 33, 12, 4, 19, 28, 31, 52]]","[38333.333333333336, 40733.333333333336, 41800.0, 43666.666666666664, 43533.333333333336, 45866.666666666664, 46733.333333333336, 48533.333333333336, 47733.333333333336, 48800.0, 49733.333333333336, 51200.0, 51200.0, 51933.333333333336, 52466.666666666664, 53200.0, 53200.0, 53733.333333333336, 53733.333333333336]"
10,50,tournament,partially,inversion,0.6,0.6,0.05,3,3,250,53700.0,58400.0,8.333333333333334,9,3617.5498153676704,0.9428090415820634,"[[5, 20, 58, 42, 48, 22, 0, 43], [57, 15, 56, 17, 38, 47, 27, 46], [61, 16, 63, 62, 10, 55, 54, 18], [14, 32, 11, 13, 2, 12, 30, 21], [36, 1, 26, 4, 39, 25, 33, 50], [37, 52, 7, 24, 59, 9, 6, 23], [29, 53, 34, 3, 31, 51, 60, 35], [40, 45, 19, 49, 8, 44, 28, 41]]","[44100.0, 43466.666666666664, 48133.333333333336, 49566.666666666664, 50166.666666666664, 52166.666666666664, 53766.666666666664, 53700.0]"
10,50,boltzmann,table_preserve,inversion,0.6,0.8,0.05,3,3,250,53700.0,58400.0,6.333333333333333,9,3527.983371087039,2.494438257849294,"[[8, 63, 28, 26, 29, 60, 62, 7], [24, 40, 23, 56, 45, 47, 27, 46], [36, 2, 22, 48, 49, 55, 3, 54], [0, 61, 59, 17, 4, 25, 18, 1], [12, 19, 5, 58, 37, 52, 44, 10], [33, 51, 53, 15, 42, 50, 32, 21], [31, 57, 20, 34, 13, 38, 35, 30], [6, 14, 43, 41, 16, 11, 9, 39]]","[40500.0, 43500.0, 46166.666666666664, 46700.0, 51366.666666666664, 51433.333333333336, 53700.0, 53700.0]"
100,100,ranking,greedy_merge,inversion,0.9,0.9,0.0,30,3,250,53696.66666666666,66800.0,69.7,100,4110.756891646868,36.67892219427028,"[[62, 16, 26, 5, 52, 15, 56, 22], [18, 50, 25, 19, 27, 42, 38, 4], [51, 0, 37, 49, 6, 1, 63, 7], [14, 46, 2, 34, 13, 61, 60, 44], [11, 3, 47, 12, 54, 48, 43, 55], [53, 17, 35, 23, 36, 32, 8, 21], [41, 39, 33, 20, 58, 40, 45, 9], [24, 28, 30, 57, 10, 59, 29, 31]]","[45460.0, 49013.333333333336, 49423.333333333336, 50953.333333333336, 50346.666666666664, 52116.666666666664, 54376.666666666664, 53253.333333333336, 53776.666666666664, 54193.333333333336, 52916.666666666664, 51816.666666666664, 53540.0, 54603.333333333336, 53360.0, 53050.0, 52800.0, 52880.0, 53593.333333333336, 53736.666666666664, 53440.0, 53630.0, 53420.0, 53606.666666666664, 54586.666666666664, 55423.333333333336, 54210.0, 54303.333333333336, 55260.0, 54150.0, 54376.666666666664, 53416.666666666664, 53603.333333333336, 54140.0, 54790.0, 54106.666666666664, 55196.666666666664, 54560.0, 54023.333333333336, 54583.333333333336, 54280.0, 53423.333333333336, 53253.333333333336, 52823.333333333336, 54376.666666666664, 53560.0, 54193.333333333336, 54116.666666666664, 54080.0, 52756.666666666664, 55026.666666666664, 53996.666666666664, 54553.333333333336, 54326.666666666664, 53400.0, 54470.0, 54123.333333333336, 54273.333333333336, 54200.0, 54556.666666666664, 53660.0, 53656.666666666664, 54276.666666666664, 52906.666666666664, 53320.0, 53226.666666666664, 54200.0, 53296.666666666664, 53820.0, 54533.333333333336, 54126.666666666664, 53393.333333333336, 54096.666666666664, 53376.666666666664, 53843.333333333336, 53710.0, 54256.666666666664, 53503.333333333336, 53253.333333333336, 52403.333333333336, 53293.333333333336, 53400.0, 54316.666666666664, 54166.666666666664, 54596.666666666664, 54893.333333333336, 53496.666666666664, 53370.0, 53256.666666666664, 51966.666666666664, 53196.666666666664, 53713.333333333336, 53830.0, 52616.666666666664, 52953.333333333336, 52876.666666666664, 52966.666666666664, 54263.333333333336, 53786.666666666664, 53696.666666666664]"
